metric,metric_family,group_type,group,value_weighted_0_100,survey_year,survey_quarter,sample_confidence,n_valid_weighted,data_status
trust_european_union,trust_institutions,occupation_group,self_employed,63.5886,2002,Q2,medium,140,ok
trust_european_union,trust_institutions,occupation_group,student,63.1008,2002,Q2,medium,100,ok
trust_european_union,trust_institutions,occupation_group,unemployed,66.7926,2002,Q2,low,44,ok
trust_european_union,trust_institutions,occupation_group,white_collar,58.3978,2002,Q2,medium,144,ok
trust_national_government,trust_institutions,age_group,15-17,61.9171,2002,Q2,low,22,ok
trust_national_government,trust_institutions,age_group,18-24,33.2161,2002,Q2,medium,129,ok
trust_national_government,trust_institutions,age_group,25-39,35.2401,2002,Q2,medium,251,ok
trust_national_government,trust_institutions,age_group,40-54,44.1199,2002,Q2,medium,234,ok
trust_national_government,trust_institutions,age_group,55+,46.3187,2002,Q2,high,311,ok
trust_national_government,trust_institutions,all,all,41.4237,2002,Q2,high,947,ok
trust_national_government,trust_institutions,education_group,high_education,41.4284,2002,Q2,medium,207,ok
trust_national_government,trust_institutions,education_group,low_education,46.4979,2002,Q2,high,353,ok
trust_national_government,trust_institutions,education_group,medium_education,35.6661,2002,Q2,medium,286,ok
trust_national_government,trust_institutions,education_group,student_still_studying,40.0972,2002,Q2,medium,101,ok
trust_national_government,trust_institutions,gender,female,41.0102,2002,Q2,high,467,ok
trust_national_government,trust_institutions,gender,male,41.8412,2002,Q2,high,480,ok
trust_national_government,trust_institutions,occupation_group,manual_worker,37.163,2002,Q2,low,69,ok
trust_national_government,trust_institutions,occupation_group,self_employed,37.7015,2002,Q2,medium,144,ok
trust_national_government,trust_institutions,occupation_group,student,40.0972,2002,Q2,medium,101,ok
trust_national_government,trust_institutions,occupation_group,unemployed,35.6953,2002,Q2,low,47,ok
trust_national_government,trust_institutions,occupation_group,white_collar,41.1388,2002,Q2,medium,138,ok
trust_national_parliament,trust_institutions,age_group,15-17,80.3471,2002,Q2,low,23,ok
trust_national_parliament,trust_institutions,age_group,18-24,48.9623,2002,Q2,medium,131,ok
trust_national_parliament,trust_institutions,age_group,25-39,44.7163,2002,Q2,medium,249,ok
trust_national_parliament,trust_institutions,age_group,40-54,55.338,2002,Q2,medium,239,ok
trust_national_parliament,trust_institutions,age_group,55+,57.8357,2002,Q2,high,316,ok
trust_national_parliament,trust_institutions,all,all,53.2287,2002,Q2,high,958,ok
trust_national_parliament,trust_institutions,education_group,high_education,50.5898,2002,Q2,medium,210,ok
trust_national_parliament,trust_institutions,education_group,low_education,58.5785,2002,Q2,high,357,ok
trust_national_parliament,trust_institutions,education_group,medium_education,47.7952,2002,Q2,medium,289,ok
trust_national_parliament,trust_institutions,education_group,student_still_studying,55.0426,2002,Q2,medium,102,ok
trust_national_parliament,trust_institutions,gender,female,55.0287,2002,Q2,high,473,ok
trust_national_parliament,trust_institutions,gender,male,51.4096,2002,Q2,high,485,ok
trust_national_parliament,trust_institutions,occupation_group,manual_worker,45.988,2002,Q2,low,70,ok
trust_national_parliament,trust_institutions,occupation_group,self_employed,44.6131,2002,Q2,medium,144,ok
trust_national_parliament,trust_institutions,occupation_group,student,55.0426,2002,Q2,medium,102,ok
trust_national_parliament,trust_institutions,occupation_group,unemployed,41.0926,2002,Q2,low,45,ok
trust_national_parliament,trust_institutions,occupation_group,white_collar,54.2338,2002,Q2,medium,142,ok
left_right_placement,political_space,age_group,15-17,46.0578,2002,Q2,low,10,ok
left_right_placement,political_space,age_group,18-24,48.4888,2002,Q2,low,71,ok
left_right_placement,political_space,age_group,25-39,49.8454,2002,Q2,medium,197,ok
left_right_placement,political_space,age_group,40-54,49.2579,2002,Q2,medium,157,ok
left_right_placement,political_space,age_group,55+,55.4594,2002,Q2,medium,241,ok
left_right_placement,political_space,all,all,51.5568,2002,Q2,high,676,ok
left_right_placement,political_space,education_group,high_education,49.1211,2002,Q2,medium,166,ok
left_right_placement,political_space,education_group,low_education,53.8322,2002,Q2,medium,284,ok
left_right_placement,political_space,education_group,medium_education,51.1327,2002,Q2,medium,170,ok
left_right_placement,political_space,education_group,student_still_studying,48.5653,2002,Q2,low,56,ok
left_right_placement,political_space,gender,female,52.7192,2002,Q2,high,331,ok
left_right_placement,political_space,gender,male,50.4028,2002,Q2,high,345,ok
left_right_placement,political_space,occupation_group,manual_worker,59.0535,2002,Q2,low,49,ok
left_right_placement,political_space,occupation_group,self_employed,51.5303,2002,Q2,low,89,ok
left_right_placement,political_space,occupation_group,student,48.5653,2002,Q2,low,56,ok
left_right_placement,political_space,occupation_group,unemployed,45.6077,2002,Q2,low,29,ok
left_right_placement,political_space,occupation_group,white_collar,48.1148,2002,Q2,medium,116,ok
democracy_satisfaction_country,democracy_satisfaction,age_group,15-17,51.4234,2002,Q4,low,38,ok
democracy_satisfaction_country,democracy_satisfaction,age_group,18-24,44.5353,2002,Q4,medium,117,ok
democracy_satisfaction_country,democracy_satisfaction,age_group,25-39,52.8031,2002,Q4,medium,263,ok
democracy_satisfaction_country,democracy_satisfaction,age_group,40-54,51.9488,2002,Q4,medium,224,ok
democracy_satisfaction_country,democracy_satisfaction,age_group,55+,50.5861,2002,Q4,high,359,ok
democracy_satisfaction_country,democracy_satisfaction,all,all,50.7262,2002,Q4,high,1001,ok
democracy_satisfaction_country,democracy_satisfaction,education_group,high_education,51.9726,2002,Q4,medium,206,ok
democracy_satisfaction_country,democracy_satisfaction,education_group,low_education,50.203,2002,Q4,high,420,ok
democracy_satisfaction_country,democracy_satisfaction,education_group,medium_education,52.2382,2002,Q4,medium,261,ok
democracy_satisfaction_country,democracy_satisfaction,education_group,student_still_studying,47.2021,2002,Q4,medium,114,ok
democracy_satisfaction_country,democracy_satisfaction,gender,female,50.4247,2002,Q4,high,514,ok
democracy_satisfaction_country,democracy_satisfaction,gender,male,51.04,2002,Q4,high,487,ok
democracy_satisfaction_country,democracy_satisfaction,occupation_group,manual_worker,45.6388,2002,Q4,low,59,ok
democracy_satisfaction_country,democracy_satisfaction,occupation_group,self_employed,51.5031,2002,Q4,medium,150,ok
democracy_satisfaction_country,democracy_satisfaction,occupation_group,student,47.2021,2002,Q4,medium,114,ok
democracy_satisfaction_country,democracy_satisfaction,occupation_group,unemployed,42.6213,2002,Q4,low,41,ok
democracy_satisfaction_country,democracy_satisfaction,occupation_group,white_collar,55.5147,2002,Q4,medium,149,ok
democracy_satisfaction_eu,democracy_satisfaction,age_group,15-17,54.7309,2002,Q4,low,35,ok
democracy_satisfaction_eu,democracy_satisfaction,age_group,18-24,48.3684,2002,Q4,medium,104,ok
democracy_satisfaction_eu,democracy_satisfaction,age_group,25-39,55.298,2002,Q4,medium,237,ok
democracy_satisfaction_eu,democracy_satisfaction,age_group,40-54,54.3019,2002,Q4,medium,188,ok
democracy_satisfaction_eu,democracy_satisfaction,age_group,55+,50.8498,2002,Q4,medium,282,ok
democracy_satisfaction_eu,democracy_satisfaction,all,all,52.6998,2002,Q4,high,846,ok
democracy_satisfaction_eu,democracy_satisfaction,education_group,high_education,57.6045,2002,Q4,medium,194,ok
democracy_satisfaction_eu,democracy_satisfaction,education_group,low_education,49.2647,2002,Q4,high,308,ok
democracy_satisfaction_eu,democracy_satisfaction,education_group,medium_education,53.526,2002,Q4,medium,239,ok
democracy_satisfaction_eu,democracy_satisfaction,education_group,student_still_studying,52.4143,2002,Q4,medium,105,ok
democracy_satisfaction_eu,democracy_satisfaction,gender,female,49.9248,2002,Q4,high,404,ok
democracy_satisfaction_eu,democracy_satisfaction,gender,male,55.1836,2002,Q4,high,442,ok
democracy_satisfaction_eu,democracy_satisfaction,occupation_group,manual_worker,52.6041,2002,Q4,low,51,ok
democracy_satisfaction_eu,democracy_satisfaction,occupation_group,self_employed,55.5951,2002,Q4,medium,132,ok
democracy_satisfaction_eu,democracy_satisfaction,occupation_group,student,52.4143,2002,Q4,medium,105,ok
democracy_satisfaction_eu,democracy_satisfaction,occupation_group,unemployed,41.4974,2002,Q4,low,31,ok
democracy_satisfaction_eu,democracy_satisfaction,occupation_group,white_collar,54.628,2002,Q4,medium,141,ok
expectation_national_economy,economy,age_group,15-17,55.9673,2002,Q4,low,36,ok
expectation_national_economy,economy,age_group,18-24,27.3146,2002,Q4,medium,111,ok
expectation_national_economy,economy,age_group,25-39,30.7239,2002,Q4,medium,259,ok
expectation_national_economy,economy,age_group,40-54,25.0828,2002,Q4,medium,214,ok
expectation_national_economy,economy,age_group,55+,26.5585,2002,Q4,high,331,ok
expectation_national_economy,economy,all,all,28.7606,2002,Q4,high,951,ok
expectation_national_economy,economy,education_group,high_education,31.2517,2002,Q4,medium,201,ok
expectation_national_economy,economy,education_group,low_education,24.9455,2002,Q4,high,388,ok
expectation_national_economy,economy,education_group,medium_education,27.7841,2002,Q4,medium,253,ok
expectation_national_economy,economy,education_group,student_still_studying,39.1331,2002,Q4,medium,109,ok
expectation_national_economy,economy,gender,female,26.1129,2002,Q4,high,493,ok
expectation_national_economy,economy,gender,male,31.5441,2002,Q4,high,458,ok
expectation_national_economy,economy,occupation_group,manual_worker,32.4195,2002,Q4,low,59,ok
expectation_national_economy,economy,occupation_group,self_employed,27.1088,2002,Q4,medium,146,ok
expectation_national_economy,economy,occupation_group,student,39.1331,2002,Q4,medium,109,ok
expectation_national_economy,economy,occupation_group,unemployed,11.8765,2002,Q4,low,37,ok
expectation_national_economy,economy,occupation_group,white_collar,28.945,2002,Q4,medium,146,ok
expectation_personal_job,economy,age_group,15-17,69.8128,2002,Q4,low,34,ok
expectation_personal_job,economy,age_group,18-24,59.4607,2002,Q4,medium,109,ok
expectation_personal_job,economy,age_group,25-39,53.2537,2002,Q4,medium,258,ok
expectation_personal_job,economy,age_group,40-54,44.1514,2002,Q4,medium,215,ok
expectation_personal_job,economy,age_group,55+,39.3601,2002,Q4,high,335,ok
expectation_personal_job,economy,all,all,48.0694,2002,Q4,high,951,ok
expectation_personal_job,economy,education_group,high_education,51.6885,2002,Q4,medium,199,ok
expectation_personal_job,economy,education_group,low_education,39.2446,2002,Q4,high,397,ok
expectation_personal_job,economy,education_group,medium_education,50.6609,2002,Q4,medium,253,ok
expectation_personal_job,economy,education_group,student_still_studying,66.8058,2002,Q4,medium,102,ok
expectation_personal_job,economy,gender,female,46.891,2002,Q4,high,485,ok
expectation_personal_job,economy,gender,male,49.2735,2002,Q4,high,466,ok
expectation_personal_job,economy,occupation_group,manual_worker,46.1511,2002,Q4,low,58,ok
expectation_personal_job,economy,occupation_group,self_employed,44.5057,2002,Q4,medium,148,ok
expectation_personal_job,economy,occupation_group,student,66.8058,2002,Q4,medium,102,ok
expectation_personal_job,economy,occupation_group,unemployed,40.4506,2002,Q4,low,38,ok
expectation_personal_job,economy,occupation_group,white_collar,50.9088,2002,Q4,medium,148,ok
left_right_placement,political_space,age_group,15-17,55.7192,2002,Q4,low,18,ok
left_right_placement,political_space,age_group,18-24,46.7017,2002,Q4,low,93,ok
left_right_placement,political_space,age_group,25-39,48.2323,2002,Q4,medium,208,ok
left_right_placement,political_space,age_group,40-54,46.7545,2002,Q4,medium,177,ok
left_right_placement,political_space,age_group,55+,55.9125,2002,Q4,medium,278,ok
left_right_placement,political_space,all,all,50.4584,2002,Q4,high,774,ok
left_right_placement,political_space,education_group,high_education,50.1574,2002,Q4,medium,152,ok
left_right_placement,political_space,education_group,low_education,52.6787,2002,Q4,high,339,ok
left_right_placement,political_space,education_group,medium_education,48.2656,2002,Q4,medium,202,ok
left_right_placement,political_space,education_group,student_still_studying,47.9463,2002,Q4,low,81,ok
left_right_placement,political_space,gender,female,49.6923,2002,Q4,high,387,ok
left_right_placement,political_space,gender,male,51.2142,2002,Q4,high,387,ok
left_right_placement,political_space,occupation_group,manual_worker,47.8959,2002,Q4,low,44,ok
left_right_placement,political_space,occupation_group,self_employed,50.2321,2002,Q4,medium,133,ok
left_right_placement,political_space,occupation_group,student,47.9463,2002,Q4,low,81,ok
left_right_placement,political_space,occupation_group,unemployed,42.4685,2002,Q4,low,32,ok
left_right_placement,political_space,occupation_group,white_collar,50.0071,2002,Q4,medium,113,ok
democracy_satisfaction_country,democracy_satisfaction,age_group,15-17,52.7869,2003,Q2,low,29,ok
democracy_satisfaction_country,democracy_satisfaction,age_group,18-24,46.3841,2003,Q2,medium,139,ok
democracy_satisfaction_country,democracy_satisfaction,age_group,25-39,47.697,2003,Q2,medium,258,ok
democracy_satisfaction_country,democracy_satisfaction,age_group,40-54,48.4746,2003,Q2,medium,230,ok
democracy_satisfaction_country,democracy_satisfaction,age_group,55+,49.3747,2003,Q2,high,346,ok
democracy_satisfaction_country,democracy_satisfaction,all,all,48.3923,2003,Q2,high,1002,ok
democracy_satisfaction_country,democracy_satisfaction,education_group,high_education,53.1517,2003,Q2,medium,200,ok
democracy_satisfaction_country,democracy_satisfaction,education_group,low_education,46.3313,2003,Q2,high,405,ok
democracy_satisfaction_country,democracy_satisfaction,education_group,medium_education,47.1279,2003,Q2,medium,288,ok
democracy_satisfaction_country,democracy_satisfaction,education_group,student_still_studying,50.24,2003,Q2,medium,109,ok
