question_leader_primary,metric_family,metric_name,group_type,group,response_option,share_weighted_valid,survey_year,survey_quarter,sample_confidence
,leader_trait,Ικανότητα στην οικονομία,education_group,high_education,Κυριάκος Μητσοτάκης,55.8976,2019,Q2,high
,leader_trait,Εντιμότητα / ακεραιότητα,education_group,high_education,both,0.91,2019,Q2,high
,leader_trait,Εντιμότητα / ακεραιότητα,education_group,high_education,Αλέξης Τσίπρας,48.9293,2019,Q2,high
,leader_trait,Εντιμότητα / ακεραιότητα,education_group,high_education,Κυριάκος Μητσοτάκης,50.1607,2019,Q2,high
,leader_trait,Δίνει ελπίδα,education_group,high_education,both,0.7324,2019,Q2,high
,leader_trait,Δίνει ελπίδα,education_group,high_education,Αλέξης Τσίπρας,54.2984,2019,Q2,high
,leader_trait,Δίνει ελπίδα,education_group,high_education,Κυριάκος Μητσοτάκης,44.9692,2019,Q2,high
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,education_group,high_education,both,4.5131,2019,Q2,high
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,education_group,high_education,Αλέξης Τσίπρας,51.1842,2019,Q2,high
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,education_group,high_education,Κυριάκος Μητσοτάκης,44.3027,2019,Q2,high
,leader_trait,Πατριωτισμός,education_group,high_education,both,10.711,2019,Q2,high
,leader_trait,Πατριωτισμός,education_group,high_education,Αλέξης Τσίπρας,42.7491,2019,Q2,high
,leader_trait,Πατριωτισμός,education_group,high_education,Κυριάκος Μητσοτάκης,46.5399,2019,Q2,high
,leader_trait,Ηγετικά προσόντα / ισχυρός ηγέτης,education_group,high_education,both,0.5999,2019,Q2,high
,leader_trait,Ηγετικά προσόντα / ισχυρός ηγέτης,education_group,high_education,Αλέξης Τσίπρας,66.4185,2019,Q2,high
,leader_trait,Ηγετικά προσόντα / ισχυρός ηγέτης,education_group,high_education,Κυριάκος Μητσοτάκης,32.9815,2019,Q2,high
Αλέξης Τσίπρας,leader_approval,Έγκριση/αποδοχή: Αλέξης Τσίπρας,education_group,low_education,negative_approval,40.6971,2019,Q2,low
Αλέξης Τσίπρας,leader_approval,Έγκριση/αποδοχή: Αλέξης Τσίπρας,education_group,low_education,positive_approval,59.3029,2019,Q2,low
Κυριάκος Μητσοτάκης,leader_approval,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,education_group,low_education,negative_approval,86.3103,2019,Q2,low
Κυριάκος Μητσοτάκης,leader_approval,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,education_group,low_education,positive_approval,13.6897,2019,Q2,low
,leader_trait,Σταθερότητα χώρας,education_group,low_education,Αλέξης Τσίπρας,70.7136,2019,Q2,low
,leader_trait,Σταθερότητα χώρας,education_group,low_education,Κυριάκος Μητσοτάκης,29.2864,2019,Q2,low
,leader_trait,Κοντά στους πολίτες,education_group,low_education,Αλέξης Τσίπρας,75.9963,2019,Q2,low
,leader_trait,Κοντά στους πολίτες,education_group,low_education,Κυριάκος Μητσοτάκης,24.0037,2019,Q2,low
,leader_trait,Ικανότητα στην οικονομία,education_group,low_education,Αλέξης Τσίπρας,70.7136,2019,Q2,low
,leader_trait,Ικανότητα στην οικονομία,education_group,low_education,Κυριάκος Μητσοτάκης,29.2864,2019,Q2,low
,leader_trait,Εντιμότητα / ακεραιότητα,education_group,low_education,Αλέξης Τσίπρας,72.2694,2019,Q2,low
,leader_trait,Εντιμότητα / ακεραιότητα,education_group,low_education,Κυριάκος Μητσοτάκης,27.7306,2019,Q2,low
,leader_trait,Δίνει ελπίδα,education_group,low_education,Αλέξης Τσίπρας,70.4213,2019,Q2,low
,leader_trait,Δίνει ελπίδα,education_group,low_education,Κυριάκος Μητσοτάκης,29.5787,2019,Q2,low
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,education_group,low_education,both,12.8346,2019,Q2,low
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,education_group,low_education,Αλέξης Τσίπρας,69.8498,2019,Q2,low
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,education_group,low_education,Κυριάκος Μητσοτάκης,17.3156,2019,Q2,low
,leader_trait,Πατριωτισμός,education_group,low_education,both,7.5086,2019,Q2,low
,leader_trait,Πατριωτισμός,education_group,low_education,Αλέξης Τσίπρας,68.5586,2019,Q2,low
,leader_trait,Πατριωτισμός,education_group,low_education,Κυριάκος Μητσοτάκης,23.9328,2019,Q2,low
,leader_trait,Ηγετικά προσόντα / ισχυρός ηγέτης,education_group,low_education,Αλέξης Τσίπρας,77.4727,2019,Q2,low
,leader_trait,Ηγετικά προσόντα / ισχυρός ηγέτης,education_group,low_education,Κυριάκος Μητσοτάκης,22.5273,2019,Q2,low
Αλέξης Τσίπρας,leader_approval,Έγκριση/αποδοχή: Αλέξης Τσίπρας,education_group,medium_education,negative_approval,67.4195,2019,Q2,high
Αλέξης Τσίπρας,leader_approval,Έγκριση/αποδοχή: Αλέξης Τσίπρας,education_group,medium_education,positive_approval,32.5805,2019,Q2,high
Κυριάκος Μητσοτάκης,leader_approval,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,education_group,medium_education,negative_approval,70.4403,2019,Q2,high
Κυριάκος Μητσοτάκης,leader_approval,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,education_group,medium_education,positive_approval,29.5597,2019,Q2,high
,leader_trait,Σταθερότητα χώρας,education_group,medium_education,both,1.5117,2019,Q2,high
,leader_trait,Σταθερότητα χώρας,education_group,medium_education,Αλέξης Τσίπρας,48.9936,2019,Q2,high
,leader_trait,Σταθερότητα χώρας,education_group,medium_education,Κυριάκος Μητσοτάκης,49.4947,2019,Q2,high
,leader_trait,Κοντά στους πολίτες,education_group,medium_education,both,0.3523,2019,Q2,high
,leader_trait,Κοντά στους πολίτες,education_group,medium_education,Αλέξης Τσίπρας,56.0657,2019,Q2,high
,leader_trait,Κοντά στους πολίτες,education_group,medium_education,Κυριάκος Μητσοτάκης,43.582,2019,Q2,high
,leader_trait,Ικανότητα στην οικονομία,education_group,medium_education,both,6.3463,2019,Q2,high
,leader_trait,Ικανότητα στην οικονομία,education_group,medium_education,Αλέξης Τσίπρας,36.8434,2019,Q2,high
,leader_trait,Ικανότητα στην οικονομία,education_group,medium_education,Κυριάκος Μητσοτάκης,56.8103,2019,Q2,high
,leader_trait,Εντιμότητα / ακεραιότητα,education_group,medium_education,Αλέξης Τσίπρας,49.3231,2019,Q2,high
,leader_trait,Εντιμότητα / ακεραιότητα,education_group,medium_education,Κυριάκος Μητσοτάκης,50.6769,2019,Q2,high
,leader_trait,Δίνει ελπίδα,education_group,medium_education,Αλέξης Τσίπρας,51.7049,2019,Q2,high
,leader_trait,Δίνει ελπίδα,education_group,medium_education,Κυριάκος Μητσοτάκης,48.2951,2019,Q2,high
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,education_group,medium_education,both,4.5762,2019,Q2,high
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,education_group,medium_education,Αλέξης Τσίπρας,47.2465,2019,Q2,high
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,education_group,medium_education,Κυριάκος Μητσοτάκης,48.1773,2019,Q2,high
,leader_trait,Πατριωτισμός,education_group,medium_education,both,7.4017,2019,Q2,high
,leader_trait,Πατριωτισμός,education_group,medium_education,Αλέξης Τσίπρας,42.4039,2019,Q2,high
,leader_trait,Πατριωτισμός,education_group,medium_education,Κυριάκος Μητσοτάκης,50.1945,2019,Q2,high
,leader_trait,Ηγετικά προσόντα / ισχυρός ηγέτης,education_group,medium_education,both,1.0242,2019,Q2,high
,leader_trait,Ηγετικά προσόντα / ισχυρός ηγέτης,education_group,medium_education,Αλέξης Τσίπρας,59.38,2019,Q2,high
,leader_trait,Ηγετικά προσόντα / ισχυρός ηγέτης,education_group,medium_education,Κυριάκος Μητσοτάκης,39.5958,2019,Q2,high
Αλέξης Τσίπρας,leader_approval,Έγκριση/αποδοχή: Αλέξης Τσίπρας,occupation_group,Employer / Entrepreneur,negative_approval,64.2061,2019,Q2,low
Αλέξης Τσίπρας,leader_approval,Έγκριση/αποδοχή: Αλέξης Τσίπρας,occupation_group,Employer / Entrepreneur,positive_approval,35.7939,2019,Q2,low
Κυριάκος Μητσοτάκης,leader_approval,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,occupation_group,Employer / Entrepreneur,negative_approval,67.0123,2019,Q2,low
Κυριάκος Μητσοτάκης,leader_approval,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,occupation_group,Employer / Entrepreneur,positive_approval,32.9877,2019,Q2,low
,leader_trait,Σταθερότητα χώρας,occupation_group,Employer / Entrepreneur,both,5.048,2019,Q2,low
,leader_trait,Σταθερότητα χώρας,occupation_group,Employer / Entrepreneur,Αλέξης Τσίπρας,46.1981,2019,Q2,low
,leader_trait,Σταθερότητα χώρας,occupation_group,Employer / Entrepreneur,Κυριάκος Μητσοτάκης,48.7539,2019,Q2,low
,leader_trait,Κοντά στους πολίτες,occupation_group,Employer / Entrepreneur,Αλέξης Τσίπρας,47.399,2019,Q2,low
,leader_trait,Κοντά στους πολίτες,occupation_group,Employer / Entrepreneur,Κυριάκος Μητσοτάκης,52.601,2019,Q2,low
,leader_trait,Ικανότητα στην οικονομία,occupation_group,Employer / Entrepreneur,both,9.8784,2019,Q2,low
,leader_trait,Ικανότητα στην οικονομία,occupation_group,Employer / Entrepreneur,Αλέξης Τσίπρας,35.9264,2019,Q2,low
,leader_trait,Ικανότητα στην οικονομία,occupation_group,Employer / Entrepreneur,Κυριάκος Μητσοτάκης,54.1952,2019,Q2,low
,leader_trait,Εντιμότητα / ακεραιότητα,occupation_group,Employer / Entrepreneur,Αλέξης Τσίπρας,45.72,2019,Q2,low
,leader_trait,Εντιμότητα / ακεραιότητα,occupation_group,Employer / Entrepreneur,Κυριάκος Μητσοτάκης,54.28,2019,Q2,low
,leader_trait,Δίνει ελπίδα,occupation_group,Employer / Entrepreneur,both,2.0102,2019,Q2,low
,leader_trait,Δίνει ελπίδα,occupation_group,Employer / Entrepreneur,Αλέξης Τσίπρας,47.0553,2019,Q2,low
,leader_trait,Δίνει ελπίδα,occupation_group,Employer / Entrepreneur,Κυριάκος Μητσοτάκης,50.9345,2019,Q2,low
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,occupation_group,Employer / Entrepreneur,both,2.2292,2019,Q2,low
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,occupation_group,Employer / Entrepreneur,Αλέξης Τσίπρας,47.7323,2019,Q2,low
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,occupation_group,Employer / Entrepreneur,Κυριάκος Μητσοτάκης,50.0385,2019,Q2,low
,leader_trait,Πατριωτισμός,occupation_group,Employer / Entrepreneur,both,11.7222,2019,Q2,low
,leader_trait,Πατριωτισμός,occupation_group,Employer / Entrepreneur,Αλέξης Τσίπρας,39.0256,2019,Q2,low
,leader_trait,Πατριωτισμός,occupation_group,Employer / Entrepreneur,Κυριάκος Μητσοτάκης,49.2522,2019,Q2,low
,leader_trait,Ηγετικά προσόντα / ισχυρός ηγέτης,occupation_group,Employer / Entrepreneur,Αλέξης Τσίπρας,66.607,2019,Q2,low
,leader_trait,Ηγετικά προσόντα / ισχυρός ηγέτης,occupation_group,Employer / Entrepreneur,Κυριάκος Μητσοτάκης,33.393,2019,Q2,low
Αλέξης Τσίπρας,leader_approval,Έγκριση/αποδοχή: Αλέξης Τσίπρας,occupation_group,I don't want to answer,negative_approval,83.2283,2019,Q2,low
Αλέξης Τσίπρας,leader_approval,Έγκριση/αποδοχή: Αλέξης Τσίπρας,occupation_group,I don't want to answer,positive_approval,16.7717,2019,Q2,low
Κυριάκος Μητσοτάκης,leader_approval,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,occupation_group,I don't want to answer,negative_approval,68.6993,2019,Q2,low
Κυριάκος Μητσοτάκης,leader_approval,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,occupation_group,I don't want to answer,positive_approval,31.3007,2019,Q2,low
,leader_trait,Σταθερότητα χώρας,occupation_group,I don't want to answer,Αλέξης Τσίπρας,35.3026,2019,Q2,low
,leader_trait,Σταθερότητα χώρας,occupation_group,I don't want to answer,Κυριάκος Μητσοτάκης,64.6974,2019,Q2,low
,leader_trait,Κοντά στους πολίτες,occupation_group,I don't want to answer,Αλέξης Τσίπρας,39.988,2019,Q2,low
,leader_trait,Κοντά στους πολίτες,occupation_group,I don't want to answer,Κυριάκος Μητσοτάκης,60.012,2019,Q2,low
,leader_trait,Ικανότητα στην οικονομία,occupation_group,I don't want to answer,both,4.3297,2019,Q2,low
