party,group_type,group,vote_share_weighted_valid,survey_year,survey_quarter,sample_confidence,n_valid_vote_unweighted,include_in_time_trend
ΜέΡΑ25,occupation_group,private_sector,0.5616,2019,Q2,high,300,True
ΝΔ,occupation_group,private_sector,31.172,2019,Q2,high,300,True
ΠΑΣΟΚ/ΚΙΝΑΛ,occupation_group,private_sector,4.1179,2019,Q2,high,300,True
Πλεύση Ελευθερίας,occupation_group,private_sector,1.3937,2019,Q2,high,300,True
Ποτάμι,occupation_group,private_sector,2.0202,2019,Q2,high,300,True
ΣΥΡΙΖΑ,occupation_group,private_sector,30.7908,2019,Q2,high,300,True
Χρυσή Αυγή,occupation_group,private_sector,10.4859,2019,Q2,high,300,True
other_party,occupation_group,public_sector,9.2891,2019,Q2,medium,176,True
Ένωση Κεντρώων,occupation_group,public_sector,0.2902,2019,Q2,medium,176,True
ΑΝΕΛ,occupation_group,public_sector,0.9424,2019,Q2,medium,176,True
Ελληνική Λύση,occupation_group,public_sector,2.2183,2019,Q2,medium,176,True
ΚΚΕ,occupation_group,public_sector,5.1804,2019,Q2,medium,176,True
ΜέΡΑ25,occupation_group,public_sector,0.5235,2019,Q2,medium,176,True
ΝΔ,occupation_group,public_sector,28.3626,2019,Q2,medium,176,True
ΠΑΣΟΚ/ΚΙΝΑΛ,occupation_group,public_sector,8.7958,2019,Q2,medium,176,True
Πλεύση Ελευθερίας,occupation_group,public_sector,0.9089,2019,Q2,medium,176,True
Ποτάμι,occupation_group,public_sector,0.4572,2019,Q2,medium,176,True
ΣΥΡΙΖΑ,occupation_group,public_sector,36.8788,2019,Q2,medium,176,True
Χρυσή Αυγή,occupation_group,public_sector,6.1528,2019,Q2,medium,176,True
other_party,occupation_group,retired,6.1917,2019,Q2,high,507,True
Ένωση Κεντρώων,occupation_group,retired,0.9614,2019,Q2,high,507,True
ΑΝΕΛ,occupation_group,retired,0.2263,2019,Q2,high,507,True
Ελληνική Λύση,occupation_group,retired,1.9762,2019,Q2,high,507,True
ΚΚΕ,occupation_group,retired,1.9712,2019,Q2,high,507,True
ΜέΡΑ25,occupation_group,retired,0.301,2019,Q2,high,507,True
ΝΔ,occupation_group,retired,38.5741,2019,Q2,high,507,True
ΠΑΣΟΚ/ΚΙΝΑΛ,occupation_group,retired,15.7843,2019,Q2,high,507,True
Πλεύση Ελευθερίας,occupation_group,retired,1.2406,2019,Q2,high,507,True
Ποτάμι,occupation_group,retired,0.8319,2019,Q2,high,507,True
ΣΥΡΙΖΑ,occupation_group,retired,27.2799,2019,Q2,high,507,True
Χρυσή Αυγή,occupation_group,retired,4.6614,2019,Q2,high,507,True
other_party,occupation_group,self_employed,8.0154,2019,Q2,high,339,True
Ένωση Κεντρώων,occupation_group,self_employed,1.6914,2019,Q2,high,339,True
ΑΝΕΛ,occupation_group,self_employed,0.6395,2019,Q2,high,339,True
Ελληνική Λύση,occupation_group,self_employed,0.8243,2019,Q2,high,339,True
ΚΚΕ,occupation_group,self_employed,3.2104,2019,Q2,high,339,True
ΜέΡΑ25,occupation_group,self_employed,1.3268,2019,Q2,high,339,True
ΝΔ,occupation_group,self_employed,36.8494,2019,Q2,high,339,True
ΠΑΣΟΚ/ΚΙΝΑΛ,occupation_group,self_employed,7.4372,2019,Q2,high,339,True
Πλεύση Ελευθερίας,occupation_group,self_employed,1.4748,2019,Q2,high,339,True
Ποτάμι,occupation_group,self_employed,2.207,2019,Q2,high,339,True
ΣΥΡΙΖΑ,occupation_group,self_employed,26.9466,2019,Q2,high,339,True
Χρυσή Αυγή,occupation_group,self_employed,9.3773,2019,Q2,high,339,True
other_party,occupation_group,student,10.5656,2019,Q2,medium,141,True
Ένωση Κεντρώων,occupation_group,student,2.2983,2019,Q2,medium,141,True
Ελληνική Λύση,occupation_group,student,1.8192,2019,Q2,medium,141,True
ΚΚΕ,occupation_group,student,12.1391,2019,Q2,medium,141,True
ΜέΡΑ25,occupation_group,student,3.0502,2019,Q2,medium,141,True
ΝΔ,occupation_group,student,26.5474,2019,Q2,medium,141,True
ΠΑΣΟΚ/ΚΙΝΑΛ,occupation_group,student,3.9248,2019,Q2,medium,141,True
Πλεύση Ελευθερίας,occupation_group,student,3.7343,2019,Q2,medium,141,True
Ποτάμι,occupation_group,student,0.4746,2019,Q2,medium,141,True
ΣΥΡΙΖΑ,occupation_group,student,21.5567,2019,Q2,medium,141,True
Χρυσή Αυγή,occupation_group,student,13.8897,2019,Q2,medium,141,True
other_party,occupation_group,unemployed,4.8987,2019,Q2,medium,128,True
Ένωση Κεντρώων,occupation_group,unemployed,1.3661,2019,Q2,medium,128,True
ΑΝΕΛ,occupation_group,unemployed,2.2244,2019,Q2,medium,128,True
Ελληνική Λύση,occupation_group,unemployed,1.371,2019,Q2,medium,128,True
ΚΚΕ,occupation_group,unemployed,6.252,2019,Q2,medium,128,True
ΜέΡΑ25,occupation_group,unemployed,2.5484,2019,Q2,medium,128,True
ΝΔ,occupation_group,unemployed,28.7649,2019,Q2,medium,128,True
ΠΑΣΟΚ/ΚΙΝΑΛ,occupation_group,unemployed,4.1163,2019,Q2,medium,128,True
Πλεύση Ελευθερίας,occupation_group,unemployed,0.7043,2019,Q2,medium,128,True
Ποτάμι,occupation_group,unemployed,1.453,2019,Q2,medium,128,True
ΣΥΡΙΖΑ,occupation_group,unemployed,34.2943,2019,Q2,medium,128,True
Χρυσή Αυγή,occupation_group,unemployed,12.0067,2019,Q2,medium,128,True
other_party,occupation_group,Δεν θέλω να απαντήσω,7.8542,2019,Q2,low,42,True
ΑΝΕΛ,occupation_group,Δεν θέλω να απαντήσω,2.4622,2019,Q2,low,42,True
Ελληνική Λύση,occupation_group,Δεν θέλω να απαντήσω,4.5937,2019,Q2,low,42,True
ΝΔ,occupation_group,Δεν θέλω να απαντήσω,26.1776,2019,Q2,low,42,True
ΠΑΣΟΚ/ΚΙΝΑΛ,occupation_group,Δεν θέλω να απαντήσω,2.2798,2019,Q2,low,42,True
Πλεύση Ελευθερίας,occupation_group,Δεν θέλω να απαντήσω,2.7497,2019,Q2,low,42,True
ΣΥΡΙΖΑ,occupation_group,Δεν θέλω να απαντήσω,31.6995,2019,Q2,low,42,True
Χρυσή Αυγή,occupation_group,Δεν θέλω να απαντήσω,22.1833,2019,Q2,low,42,True
ΝΔ,occupation_group,Εισοδηματίας,39.823,2019,Q2,low,6,True
ΣΥΡΙΖΑ,occupation_group,Εισοδηματίας,8.4045,2019,Q2,low,6,True
Χρυσή Αυγή,occupation_group,Εισοδηματίας,51.7725,2019,Q2,low,6,True
other_party,occupation_group,Φαντάρος,26.2539,2019,Q2,low,5,True
ΚΚΕ,occupation_group,Φαντάρος,41.969,2019,Q2,low,5,True
ΝΔ,occupation_group,Φαντάρος,18.2636,2019,Q2,low,5,True
ΣΥΡΙΖΑ,occupation_group,Φαντάρος,13.5135,2019,Q2,low,5,True
other_party,left_right_group,center,6.5445,2019,Q2,high,801,True
Ένωση Κεντρώων,left_right_group,center,1.7509,2019,Q2,high,801,True
ΑΝΕΛ,left_right_group,center,0.5083,2019,Q2,high,801,True
Ελληνική Λύση,left_right_group,center,1.9352,2019,Q2,high,801,True
ΚΚΕ,left_right_group,center,2.3108,2019,Q2,high,801,True
ΜέΡΑ25,left_right_group,center,1.2719,2019,Q2,high,801,True
ΝΔ,left_right_group,center,35.4931,2019,Q2,high,801,True
ΠΑΣΟΚ/ΚΙΝΑΛ,left_right_group,center,14.9476,2019,Q2,high,801,True
Πλεύση Ελευθερίας,left_right_group,center,2.2029,2019,Q2,high,801,True
Ποτάμι,left_right_group,center,2.1775,2019,Q2,high,801,True
ΣΥΡΙΖΑ,left_right_group,center,26.2011,2019,Q2,high,801,True
Χρυσή Αυγή,left_right_group,center,4.6561,2019,Q2,high,801,True
other_party,left_right_group,left,9.712,2019,Q2,high,369,True
ΑΝΕΛ,left_right_group,left,0.2864,2019,Q2,high,369,True
Ελληνική Λύση,left_right_group,left,0.2716,2019,Q2,high,369,True
ΚΚΕ,left_right_group,left,15.0505,2019,Q2,high,369,True
ΜέΡΑ25,left_right_group,left,1.5667,2019,Q2,high,369,True
ΝΔ,left_right_group,left,3.1848,2019,Q2,high,369,True
ΠΑΣΟΚ/ΚΙΝΑΛ,left_right_group,left,3.703,2019,Q2,high,369,True
Πλεύση Ελευθερίας,left_right_group,left,0.6414,2019,Q2,high,369,True
Ποτάμι,left_right_group,left,0.5441,2019,Q2,high,369,True
ΣΥΡΙΖΑ,left_right_group,left,64.0991,2019,Q2,high,369,True
Χρυσή Αυγή,left_right_group,left,0.9405,2019,Q2,high,369,True
other_party,left_right_group,right,8.0633,2019,Q2,high,528,True
Ένωση Κεντρώων,left_right_group,right,1.98,2019,Q2,high,528,True
ΑΝΕΛ,left_right_group,right,0.7941,2019,Q2,high,528,True
Ελληνική Λύση,left_right_group,right,2.4895,2019,Q2,high,528,True
ΚΚΕ,left_right_group,right,1.3999,2019,Q2,high,528,True
ΝΔ,left_right_group,right,52.9954,2019,Q2,high,528,True
ΠΑΣΟΚ/ΚΙΝΑΛ,left_right_group,right,2.3677,2019,Q2,high,528,True
Πλεύση Ελευθερίας,left_right_group,right,1.0224,2019,Q2,high,528,True
Ποτάμι,left_right_group,right,0.3414,2019,Q2,high,528,True
ΣΥΡΙΖΑ,left_right_group,right,7.0851,2019,Q2,high,528,True
Χρυσή Αυγή,left_right_group,right,21.4614,2019,Q2,high,528,True
other_party,previous_vote_party,other_party,16.8719,2019,Q2,high,325,True
Ένωση Κεντρώων,previous_vote_party,other_party,1.4471,2019,Q2,high,325,True
ΑΝΕΛ,previous_vote_party,other_party,0.3225,2019,Q2,high,325,True
Ελληνική Λύση,previous_vote_party,other_party,1.8584,2019,Q2,high,325,True
ΚΚΕ,previous_vote_party,other_party,3.8725,2019,Q2,high,325,True
ΜέΡΑ25,previous_vote_party,other_party,3.6051,2019,Q2,high,325,True
ΝΔ,previous_vote_party,other_party,16.7324,2019,Q2,high,325,True
ΠΑΣΟΚ/ΚΙΝΑΛ,previous_vote_party,other_party,30.6279,2019,Q2,high,325,True
Πλεύση Ελευθερίας,previous_vote_party,other_party,2.988,2019,Q2,high,325,True
Ποτάμι,previous_vote_party,other_party,0.7782,2019,Q2,high,325,True
ΣΥΡΙΖΑ,previous_vote_party,other_party,15.097,2019,Q2,high,325,True
Χρυσή Αυγή,previous_vote_party,other_party,5.7991,2019,Q2,high,325,True
other_party,previous_vote_party,Ένωση Κεντρώων,12.3017,2019,Q2,low,47,True
Ένωση Κεντρώων,previous_vote_party,Ένωση Κεντρώων,27.1062,2019,Q2,low,47,True
Ελληνική Λύση,previous_vote_party,Ένωση Κεντρώων,4.5457,2019,Q2,low,47,True
ΝΔ,previous_vote_party,Ένωση Κεντρώων,31.1996,2019,Q2,low,47,True
ΠΑΣΟΚ/ΚΙΝΑΛ,previous_vote_party,Ένωση Κεντρώων,8.562,2019,Q2,low,47,True
ΣΥΡΙΖΑ,previous_vote_party,Ένωση Κεντρώων,7.7699,2019,Q2,low,47,True
Χρυσή Αυγή,previous_vote_party,Ένωση Κεντρώων,8.5149,2019,Q2,low,47,True
other_party,previous_vote_party,ΑΝΕΛ,10.4432,2019,Q2,low,51,True
Ένωση Κεντρώων,previous_vote_party,ΑΝΕΛ,2.0744,2019,Q2,low,51,True
ΑΝΕΛ,previous_vote_party,ΑΝΕΛ,9.9768,2019,Q2,low,51,True
Ελληνική Λύση,previous_vote_party,ΑΝΕΛ,6.2422,2019,Q2,low,51,True
ΝΔ,previous_vote_party,ΑΝΕΛ,32.3533,2019,Q2,low,51,True
ΠΑΣΟΚ/ΚΙΝΑΛ,previous_vote_party,ΑΝΕΛ,3.4964,2019,Q2,low,51,True
Πλεύση Ελευθερίας,previous_vote_party,ΑΝΕΛ,5.3693,2019,Q2,low,51,True
ΣΥΡΙΖΑ,previous_vote_party,ΑΝΕΛ,18.3377,2019,Q2,low,51,True
Χρυσή Αυγή,previous_vote_party,ΑΝΕΛ,11.7068,2019,Q2,low,51,True
other_party,previous_vote_party,ΚΚΕ,8.0799,2019,Q2,low,83,True
Ελληνική Λύση,previous_vote_party,ΚΚΕ,2.0807,2019,Q2,low,83,True
ΚΚΕ,previous_vote_party,ΚΚΕ,71.0215,2019,Q2,low,83,True
ΝΔ,previous_vote_party,ΚΚΕ,0.4571,2019,Q2,low,83,True
ΣΥΡΙΖΑ,previous_vote_party,ΚΚΕ,17.3232,2019,Q2,low,83,True
Χρυσή Αυγή,previous_vote_party,ΚΚΕ,1.0375,2019,Q2,low,83,True
other_party,previous_vote_party,ΝΔ,3.0248,2019,Q2,high,435,True
Ένωση Κεντρώων,previous_vote_party,ΝΔ,0.5972,2019,Q2,high,435,True
Ελληνική Λύση,previous_vote_party,ΝΔ,0.5246,2019,Q2,high,435,True
ΚΚΕ,previous_vote_party,ΝΔ,0.6657,2019,Q2,high,435,True
ΝΔ,previous_vote_party,ΝΔ,87.7538,2019,Q2,high,435,True
ΠΑΣΟΚ/ΚΙΝΑΛ,previous_vote_party,ΝΔ,0.585,2019,Q2,high,435,True
ΣΥΡΙΖΑ,previous_vote_party,ΝΔ,4.946,2019,Q2,high,435,True
Χρυσή Αυγή,previous_vote_party,ΝΔ,1.903,2019,Q2,high,435,True
other_party,previous_vote_party,Ποτάμι,4.0763,2019,Q2,low,57,True
Ένωση Κεντρώων,previous_vote_party,Ποτάμι,0.7161,2019,Q2,low,57,True
Ελληνική Λύση,previous_vote_party,Ποτάμι,4.2871,2019,Q2,low,57,True
ΚΚΕ,previous_vote_party,Ποτάμι,2.6638,2019,Q2,low,57,True
ΝΔ,previous_vote_party,Ποτάμι,35.5358,2019,Q2,low,57,True
ΠΑΣΟΚ/ΚΙΝΑΛ,previous_vote_party,Ποτάμι,12.6984,2019,Q2,low,57,True
Πλεύση Ελευθερίας,previous_vote_party,Ποτάμι,1.9605,2019,Q2,low,57,True
Ποτάμι,previous_vote_party,Ποτάμι,23.2362,2019,Q2,low,57,True
ΣΥΡΙΖΑ,previous_vote_party,Ποτάμι,13.3667,2019,Q2,low,57,True
Χρυσή Αυγή,previous_vote_party,Ποτάμι,1.4593,2019,Q2,low,57,True
other_party,previous_vote_party,ΣΥΡΙΖΑ,3.4373,2019,Q2,high,527,True
Ένωση Κεντρώων,previous_vote_party,ΣΥΡΙΖΑ,0.3515,2019,Q2,high,527,True
ΑΝΕΛ,previous_vote_party,ΣΥΡΙΖΑ,0.5598,2019,Q2,high,527,True
Ελληνική Λύση,previous_vote_party,ΣΥΡΙΖΑ,1.0667,2019,Q2,high,527,True
ΚΚΕ,previous_vote_party,ΣΥΡΙΖΑ,1.9108,2019,Q2,high,527,True
ΜέΡΑ25,previous_vote_party,ΣΥΡΙΖΑ,0.7983,2019,Q2,high,527,True
ΝΔ,previous_vote_party,ΣΥΡΙΖΑ,12.0819,2019,Q2,high,527,True
ΠΑΣΟΚ/ΚΙΝΑΛ,previous_vote_party,ΣΥΡΙΖΑ,5.5605,2019,Q2,high,527,True
Πλεύση Ελευθερίας,previous_vote_party,ΣΥΡΙΖΑ,1.6119,2019,Q2,high,527,True
Ποτάμι,previous_vote_party,ΣΥΡΙΖΑ,0.9478,2019,Q2,high,527,True
ΣΥΡΙΖΑ,previous_vote_party,ΣΥΡΙΖΑ,67.9392,2019,Q2,high,527,True
Χρυσή Αυγή,previous_vote_party,ΣΥΡΙΖΑ,3.7343,2019,Q2,high,527,True
other_party,previous_vote_party,Χρυσή Αυγή,3.2678,2019,Q2,medium,104,True
Ένωση Κεντρώων,previous_vote_party,Χρυσή Αυγή,0.9055,2019,Q2,medium,104,True
Ελληνική Λύση,previous_vote_party,Χρυσή Αυγή,0.9831,2019,Q2,medium,104,True
ΝΔ,previous_vote_party,Χρυσή Αυγή,7.4012,2019,Q2,medium,104,True
ΣΥΡΙΖΑ,previous_vote_party,Χρυσή Αυγή,1.9495,2019,Q2,medium,104,True
Χρυσή Αυγή,previous_vote_party,Χρυσή Αυγή,85.4929,2019,Q2,medium,104,True
ΚΚΕ,region_group,01,5.6921,2019,Q2,low,11,True
ΝΔ,region_group,01,32.2273,2019,Q2,low,11,True
ΠΑΣΟΚ/ΚΙΝΑΛ,region_group,01,12.6516,2019,Q2,low,11,True
ΣΥΡΙΖΑ,region_group,01,28.5862,2019,Q2,low,11,True
Χρυσή Αυγή,region_group,01,20.8429,2019,Q2,low,11,True
ΝΔ,region_group,02,100.0,2019,Q2,low,2,True
other_party,region_group,03,41.4059,2019,Q2,low,9,True
Ελληνική Λύση,region_group,03,7.938,2019,Q2,low,9,True
ΠΑΣΟΚ/ΚΙΝΑΛ,region_group,03,27.299,2019,Q2,low,9,True
ΣΥΡΙΖΑ,region_group,03,3.8955,2019,Q2,low,9,True
Χρυσή Αυγή,region_group,03,19.4616,2019,Q2,low,9,True
ΝΔ,region_group,04,38.2594,2019,Q2,low,6,True
ΠΑΣΟΚ/ΚΙΝΑΛ,region_group,04,25.392,2019,Q2,low,6,True
Χρυσή Αυγή,region_group,04,36.3486,2019,Q2,low,6,True
ΚΚΕ,region_group,05,16.9553,2019,Q2,low,9,True
ΝΔ,region_group,05,65.5969,2019,Q2,low,9,True
ΣΥΡΙΖΑ,region_group,05,17.4478,2019,Q2,low,9,True
Ελληνική Λύση,region_group,06,57.1666,2019,Q2,low,2,True
Χρυσή Αυγή,region_group,06,42.8334,2019,Q2,low,2,True
ΚΚΕ,region_group,07,17.2967,2019,Q2,low,7,True
ΜέΡΑ25,region_group,07,7.2999,2019,Q2,low,7,True
ΝΔ,region_group,07,45.0632,2019,Q2,low,7,True
ΣΥΡΙΖΑ,region_group,07,21.482,2019,Q2,low,7,True
Χρυσή Αυγή,region_group,07,8.8583,2019,Q2,low,7,True
ΣΥΡΙΖΑ,region_group,08,100.0,2019,Q2,low,1,True
Ένωση Κεντρώων,region_group,09,100.0,2019,Q2,low,1,True
ΝΔ,region_group,10,100.0,2019,Q2,low,1,True
other_party,region_group,11,9.8891,2019,Q2,low,15,True
ΑΝΕΛ,region_group,11,5.8492,2019,Q2,low,15,True
ΝΔ,region_group,11,44.9496,2019,Q2,low,15,True
ΠΑΣΟΚ/ΚΙΝΑΛ,region_group,11,7.0274,2019,Q2,low,15,True
Πλεύση Ελευθερίας,region_group,11,9.4116,2019,Q2,low,15,True
ΣΥΡΙΖΑ,region_group,11,15.8456,2019,Q2,low,15,True
Χρυσή Αυγή,region_group,11,7.0274,2019,Q2,low,15,True
other_party,region_group,12,11.7352,2019,Q2,low,6,True
Ένωση Κεντρώων,region_group,12,15.7656,2019,Q2,low,6,True
ΝΔ,region_group,12,15.6621,2019,Q2,low,6,True
ΣΥΡΙΖΑ,region_group,12,29.4008,2019,Q2,low,6,True
Χρυσή Αυγή,region_group,12,27.4364,2019,Q2,low,6,True
other_party,region_group,13,5.3266,2019,Q2,high,310,True
Ένωση Κεντρώων,region_group,13,1.8212,2019,Q2,high,310,True
ΑΝΕΛ,region_group,13,0.96,2019,Q2,high,310,True
Ελληνική Λύση,region_group,13,1.9839,2019,Q2,high,310,True
ΚΚΕ,region_group,13,5.196,2019,Q2,high,310,True
ΜέΡΑ25,region_group,13,0.5593,2019,Q2,high,310,True
ΝΔ,region_group,13,35.5108,2019,Q2,high,310,True
ΠΑΣΟΚ/ΚΙΝΑΛ,region_group,13,6.6389,2019,Q2,high,310,True
Πλεύση Ελευθερίας,region_group,13,2.7047,2019,Q2,high,310,True
Ποτάμι,region_group,13,1.2667,2019,Q2,high,310,True
ΣΥΡΙΖΑ,region_group,13,27.7125,2019,Q2,high,310,True
Χρυσή Αυγή,region_group,13,10.3191,2019,Q2,high,310,True
other_party,region_group,14,12.3409,2019,Q2,low,7,True
ΝΔ,region_group,14,20.1747,2019,Q2,low,7,True
Πλεύση Ελευθερίας,region_group,14,15.4078,2019,Q2,low,7,True
Ποτάμι,region_group,14,23.8163,2019,Q2,low,7,True
ΣΥΡΙΖΑ,region_group,14,28.2603,2019,Q2,low,7,True
ΝΔ,region_group,16,53.0963,2019,Q2,low,4,True
ΣΥΡΙΖΑ,region_group,16,46.9037,2019,Q2,low,4,True
other_party,region_group,17,7.621,2019,Q2,low,13,True
Ένωση Κεντρώων,region_group,17,13.1557,2019,Q2,low,13,True
ΝΔ,region_group,17,22.6438,2019,Q2,low,13,True
ΣΥΡΙΖΑ,region_group,17,33.6052,2019,Q2,low,13,True
Χρυσή Αυγή,region_group,17,22.9743,2019,Q2,low,13,True
other_party,region_group,18,66.6024,2019,Q2,low,3,True
ΝΔ,region_group,18,33.3976,2019,Q2,low,3,True
ΝΔ,region_group,19,42.2328,2019,Q2,low,2,True
ΠΑΣΟΚ/ΚΙΝΑΛ,region_group,19,57.7672,2019,Q2,low,2,True
ΝΔ,region_group,20,52.0761,2019,Q2,low,5,True
ΠΑΣΟΚ/ΚΙΝΑΛ,region_group,20,26.7042,2019,Q2,low,5,True
Χρυσή Αυγή,region_group,20,21.2197,2019,Q2,low,5,True
other_party,region_group,21,6.9305,2019,Q2,low,31,True
Ελληνική Λύση,region_group,21,3.2412,2019,Q2,low,31,True
ΚΚΕ,region_group,21,3.6008,2019,Q2,low,31,True
ΝΔ,region_group,21,25.7366,2019,Q2,low,31,True
ΠΑΣΟΚ/ΚΙΝΑΛ,region_group,21,9.54,2019,Q2,low,31,True
ΣΥΡΙΖΑ,region_group,21,32.7532,2019,Q2,low,31,True
Χρυσή Αυγή,region_group,21,18.1977,2019,Q2,low,31,True
Ελληνική Λύση,region_group,22,3.5318,2019,Q2,low,26,True
ΜέΡΑ25,region_group,22,1.4009,2019,Q2,low,26,True
ΝΔ,region_group,22,53.5905,2019,Q2,low,26,True
ΠΑΣΟΚ/ΚΙΝΑΛ,region_group,22,12.7296,2019,Q2,low,26,True
ΣΥΡΙΖΑ,region_group,22,14.8022,2019,Q2,low,26,True
Χρυσή Αυγή,region_group,22,13.945,2019,Q2,low,26,True
other_party,region_group,23,27.6728,2019,Q2,low,3,True
ΣΥΡΙΖΑ,region_group,23,72.3272,2019,Q2,low,3,True
other_party,region_group,24,7.2805,2019,Q2,low,20,True
ΜέΡΑ25,region_group,24,5.3098,2019,Q2,low,20,True
ΝΔ,region_group,24,21.2354,2019,Q2,low,20,True
ΠΑΣΟΚ/ΚΙΝΑΛ,region_group,24,24.9542,2019,Q2,low,20,True
Πλεύση Ελευθερίας,region_group,24,5.899,2019,Q2,low,20,True
ΣΥΡΙΖΑ,region_group,24,24.2285,2019,Q2,low,20,True
Χρυσή Αυγή,region_group,24,11.0927,2019,Q2,low,20,True
other_party,region_group,25,11.8995,2019,Q2,low,12,True
ΝΔ,region_group,25,34.7662,2019,Q2,low,12,True
Πλεύση Ελευθερίας,region_group,25,13.7891,2019,Q2,low,12,True
ΣΥΡΙΖΑ,region_group,25,39.5451,2019,Q2,low,12,True
ΣΥΡΙΖΑ,region_group,26,100.0,2019,Q2,low,1,True
other_party,region_group,27,16.1731,2019,Q2,low,2,True
Ένωση Κεντρώων,region_group,27,83.8269,2019,Q2,low,2,True
ΝΔ,region_group,28,100.0,2019,Q2,low,2,True
other_party,region_group,29,9.0791,2019,Q2,low,6,True
Ένωση Κεντρώων,region_group,29,15.9899,2019,Q2,low,6,True
ΑΝΕΛ,region_group,29,16.3764,2019,Q2,low,6,True
ΝΔ,region_group,29,37.0422,2019,Q2,low,6,True
ΠΑΣΟΚ/ΚΙΝΑΛ,region_group,29,21.5124,2019,Q2,low,6,True
other_party,region_group,31,19.3391,2019,Q2,low,12,True
ΚΚΕ,region_group,31,10.5995,2019,Q2,low,12,True
ΝΔ,region_group,31,7.5051,2019,Q2,low,12,True
ΠΑΣΟΚ/ΚΙΝΑΛ,region_group,31,16.3263,2019,Q2,low,12,True
ΣΥΡΙΖΑ,region_group,31,46.2301,2019,Q2,low,12,True
ΝΔ,region_group,32,100.0,2019,Q2,low,2,True
other_party,region_group,33,23.3465,2019,Q2,low,4,True
ΝΔ,region_group,33,31.1588,2019,Q2,low,4,True
Πλεύση Ελευθερίας,region_group,33,35.2077,2019,Q2,low,4,True
